Date,Time,"P-core 8 T0 Effective Clock [MHz]","P-core 8 T0 Usage [%]","Total CPU Usage [%]","CPU Package [¡ÆC]","CPU Package Power [W]",
25.8.2026,8:55:9.321,32.5,0.8,7.8,70,13.017,
25.8.2026,8:55:9.515,32.5,0.8,7.8,70,13.017,
25.8.2026,8:55:9.718,32.5,0.8,7.8,76,13.017,
25.8.2026,8:55:9.923,32.5,0.8,7.8,71,13.017,
25.8.2026,8:55:10.132,32.5,0.8,7.8,69,13.017,
25.8.2026,8:55:10.335,32.5,0.8,7.8,69,13.017,
25.8.2026,8:55:10.543,32.5,0.8,7.8,70,13.017,
25.8.2026,8:55:10.749,32.5,0.8,7.8,69,13.017,
25.8.2026,8:55:10.957,32.5,0.8,7.8,75,13.017,
25.8.2026,8:55:11.163,29.5,0.9,7.8,85,13.017,
25.8.2026,8:55:11.368,29.5,0.9,7.8,85,15.097,
25.8.2026,8:55:11.574,29.5,0.9,7.8,84,15.097,
25.8.2026,8:55:11.780,29.5,0.9,7.8,69,15.097,
25.8.2026,8:55:11.986,29.5,0.9,7.8,71,15.097,
25.8.2026,8:55:12.192,29.5,0.9,7.8,73,15.097,
25.8.2026,8:55:12.397,29.5,0.9,7.8,73,15.097,
25.8.2026,8:55:12.604,29.5,0.9,7.8,71,15.097,
25.8.2026,8:55:12.793,29.5,0.9,7.8,69,15.097,
25.8.2026,8:55:12.997,24.9,0.5,8.4,69,15.097,
25.8.2026,8:55:13.204,24.9,0.5,8.4,70,12.689,
25.8.2026,8:55:13.410,24.9,0.5,8.4,70,12.689,
25.8.2026,8:55:13.617,24.9,0.5,8.4,69,12.689,
25.8.2026,8:55:13.821,24.9,0.5,8.4,69,12.689,
25.8.2026,8:55:14.012,24.9,0.5,8.4,69,12.689,
25.8.2026,8:55:14.219,24.9,0.5,8.4,70,12.689,
25.8.2026,8:55:14.428,24.9,0.5,8.4,69,12.689,
25.8.2026,8:55:14.629,24.9,0.5,8.4,71,12.689,
25.8.2026,8:55:14.838,24.9,0.5,8.4,69,12.689,
25.8.2026,8:55:15.025,24.9,0.5,8.4,77,12.689,
25.8.2026,8:55:15.231,24.9,0.5,8.4,73,12.689,
25.8.2026,8:55:15.439,24.9,0.5,8.4,71,12.689,
25.8.2026,8:55:15.643,24.9,0.5,8.4,70,12.689,
25.8.2026,8:55:15.849,24.9,0.5,8.4,70,12.689,
25.8.2026,8:55:16.055,24.9,0.5,8.4,83,12.689,
25.8.2026,8:55:16.260,24.9,0.5,8.4,82,12.689,
25.8.2026,8:55:16.452,24.9,0.5,8.4,94,12.689,
25.8.2026,8:55:16.655,24.9,0.5,8.4,94,12.689,
25.8.2026,8:55:16.859,24.9,0.5,8.4,86,12.689,
25.8.2026,8:55:17.066,24.9,0.5,8.4,86,12.689,
25.8.2026,8:55:17.269,24.9,0.5,8.4,94,12.689,
25.8.2026,8:55:17.478,24.9,0.5,8.4,72,12.689,
25.8.2026,8:55:17.682,24.9,0.5,8.4,93,12.689,
25.8.2026,8:55:17.870,24.9,0.5,8.4,72,12.689,
25.8.2026,8:55:18.078,24.9,0.5,8.4,70,12.689,
25.8.2026,8:55:18.283,24.9,0.5,8.4,88,12.689,
25.8.2026,8:55:18.489,24.9,0.5,8.4,71,12.689,
25.8.2026,8:55:18.695,24.9,0.5,8.4,72,12.689,
25.8.2026,8:55:18.898,24.9,0.5,8.4,72,12.689,
25.8.2026,8:55:19.092,24.9,0.5,8.4,71,12.689,
25.8.2026,8:55:19.295,24.9,0.5,8.4,71,12.689,
25.8.2026,8:55:19.499,24.9,0.5,8.4,71,12.689,
25.8.2026,8:55:19.705,24.9,0.5,8.4,71,12.689,
25.8.2026,8:55:19.913,24.9,0.5,8.4,71,12.689,
25.8.2026,8:55:20.118,24.9,0.5,8.4,70,12.689,
25.8.2026,8:55:20.309,97.2,0.6,7.6,71,17.096,
25.8.2026,8:55:20.516,97.2,0.6,7.6,71,17.096,
25.8.2026,8:55:20.722,97.2,0.6,7.6,70,17.096,
25.8.2026,8:55:20.928,97.2,0.6,7.6,69,17.096,
25.8.2026,8:55:21.134,97.2,0.6,7.6,69,17.096,
25.8.2026,8:55:21.339,97.2,0.6,7.6,70,17.096,
25.8.2026,8:55:21.529,97.2,0.6,7.6,71,17.096,
25.8.2026,8:55:21.736,97.2,0.6,7.6,71,17.096,
25.8.2026,8:55:21.939,97.2,0.6,7.6,71,17.096,
25.8.2026,8:55:22.149,97.2,0.6,7.6,70,17.096,
25.8.2026,8:55:22.354,97.2,0.6,7.6,71,17.096,
25.8.2026,8:55:22.544,97.2,0.6,7.6,83,17.096,
25.8.2026,8:55:22.750,36.4,2.4,9.9,71,13.590,
25.8.2026,8:55:22.956,36.4,2.4,9.9,70,13.590,
25.8.2026,8:55:23.162,36.4,2.4,9.9,71,13.590,
25.8.2026,8:55:23.366,36.4,2.4,9.9,81,13.590,
25.8.2026,8:55:23.574,36.4,2.4,9.9,70,13.590,
25.8.2026,8:55:23.780,36.4,2.4,9.9,71,13.590,
25.8.2026,8:55:23.986,36.4,2.4,9.9,71,13.590,
25.8.2026,8:55:24.192,36.4,2.4,9.9,70,13.590,
25.8.2026,8:55:24.398,36.4,2.4,9.9,69,13.590,
25.8.2026,8:55:24.591,36.4,2.4,9.9,70,13.590,
25.8.2026,8:55:24.794,36.4,2.4,9.9,71,13.590,
25.8.2026,8:55:25.001,40.8,0.7,7.9,70,13.590,
25.8.2026,8:55:25.207,40.8,0.7,7.9,70,12.209,
25.8.2026,8:55:25.415,40.8,0.7,7.9,69,12.209,
25.8.2026,8:55:25.618,40.8,0.7,7.9,71,12.209,
25.8.2026,8:55:25.807,40.8,0.7,7.9,76,12.209,
25.8.2026,8:55:26.014,40.8,0.7,7.9,70,12.209,
25.8.2026,8:55:26.224,40.8,0.7,7.9,71,12.209,
25.8.2026,8:55:26.425,40.8,0.7,7.9,70,12.209,
25.8.2026,8:55:26.634,40.8,0.7,7.9,84,12.209,
25.8.2026,8:55:26.836,40.8,0.7,7.9,71,12.209,
25.8.2026,8:55:27.027,40.8,0.7,7.9,71,12.209,
25.8.2026,8:55:27.235,40.8,0.7,7.9,71,12.209,
25.8.2026,8:55:27.439,59.7,0.9,7.5,71,12.209,
25.8.2026,8:55:27.646,59.7,0.9,7.5,71,14.432,
25.8.2026,8:55:27.852,59.7,0.9,7.5,70,14.432,
25.8.2026,8:55:28.043,59.7,0.9,7.5,70,14.432,
25.8.2026,8:55:28.250,59.7,0.9,7.5,71,14.432,
25.8.2026,8:55:28.453,59.7,0.9,7.5,70,14.432,
25.8.2026,8:55:28.660,59.7,0.9,7.5,72,14.432,
25.8.2026,8:55:28.866,59.7,0.9,7.5,71,14.432,
25.8.2026,8:55:29.058,59.7,0.9,7.5,71,14.432,
25.8.2026,8:55:29.262,59.7,0.9,7.5,70,14.432,
25.8.2026,8:55:29.468,59.7,0.9,7.5,71,14.432,
25.8.2026,8:55:29.674,59.7,0.9,7.5,70,14.432,
25.8.2026,8:55:29.880,28.4,1.3,8.4,70,14.432,
25.8.2026,8:55:30.086,28.4,1.3,8.4,70,13.657,
25.8.2026,8:55:30.276,28.4,1.3,8.4,70,13.657,
25.8.2026,8:55:30.482,28.4,1.3,8.4,70,13.657,
25.8.2026,8:55:30.693,28.4,1.3,8.4,71,13.657,
25.8.2026,8:55:30.896,28.4,1.3,8.4,74,13.657,
25.8.2026,8:55:31.102,28.4,1.3,8.4,69,13.657,
25.8.2026,8:55:31.293,28.4,1.3,8.4,71,13.657,
25.8.2026,8:55:31.499,28.4,1.3,8.4,70,13.657,
25.8.2026,8:55:31.704,28.4,1.3,8.4,69,13.657,
25.8.2026,8:55:31.911,28.4,1.3,8.4,71,13.657,
25.8.2026,8:55:32.118,27.8,0.9,7.6,70,13.657,
25.8.2026,8:55:32.309,27.8,0.9,7.6,70,12.991,
25.8.2026,8:55:32.515,27.8,0.9,7.6,71,12.991,
25.8.2026,8:55:32.719,27.8,0.9,7.6,71,12.991,
25.8.2026,8:55:32.924,27.8,0.9,7.6,70,12.991,
25.8.2026,8:55:33.129,27.8,0.9,7.6,70,12.991,
25.8.2026,8:55:33.337,27.8,0.9,7.6,70,12.991,
25.8.2026,8:55:33.527,27.8,0.9,7.6,71,12.991,
25.8.2026,8:55:33.731,27.8,0.9,7.6,70,12.991,
25.8.2026,8:55:33.940,27.8,0.9,7.6,69,12.991,
25.8.2026,8:55:34.144,27.8,0.9,7.6,69,12.991,
25.8.2026,8:55:34.352,27.8,0.9,7.6,70,12.991,
25.8.2026,8:55:34.559,29.4,0.4,7.5,69,12.991,
25.8.2026,8:55:34.749,29.4,0.4,7.5,70,13.100,
25.8.2026,8:55:34.951,29.4,0.4,7.5,69,13.100,
25.8.2026,8:55:35.157,29.4,0.4,7.5,70,13.100,
25.8.2026,8:55:35.363,29.4,0.4,7.5,69,13.100,
25.8.2026,8:55:35.569,29.4,0.4,7.5,70,13.100,
25.8.2026,8:55:35.776,29.4,0.4,7.5,71,13.100,
25.8.2026,8:55:35.965,29.4,0.4,7.5,70,13.100,
25.8.2026,8:55:36.171,29.4,0.4,7.5,70,13.100,
25.8.2026,8:55:36.378,29.4,0.4,7.5,69,13.100,
25.8.2026,8:55:36.582,29.4,0.4,7.5,70,13.100,
25.8.2026,8:55:36.786,29.4,0.4,7.5,70,13.100,
25.8.2026,8:55:36.992,32.8,0.6,7.5,69,14.234,
25.8.2026,8:55:37.185,32.8,0.6,7.5,71,14.234,
25.8.2026,8:55:37.389,32.8,0.6,7.5,70,14.234,
25.8.2026,8:55:37.595,32.8,0.6,7.5,70,14.234,
25.8.2026,8:55:37.803,32.8,0.6,7.5,70,14.234,
25.8.2026,8:55:38.007,32.8,0.6,7.5,67,14.234,
25.8.2026,8:55:38.213,32.8,0.6,7.5,71,14.234,
25.8.2026,8:55:38.421,32.8,0.6,7.5,70,14.234,
25.8.2026,8:55:38.626,32.8,0.6,7.5,71,14.234,
25.8.2026,8:55:38.832,32.8,0.6,7.5,70,14.234,
25.8.2026,8:55:39.037,32.8,0.6,7.5,71,14.234,
25.8.2026,8:55:39.241,40.0,1.1,8.0,70,14.234,
25.8.2026,8:55:39.446,40.0,1.1,8.0,70,14.175,
25.8.2026,8:55:39.653,40.0,1.1,8.0,71,14.175,
25.8.2026,8:55:39.859,40.0,1.1,8.0,69,14.175,
25.8.2026,8:55:40.065,40.0,1.1,8.0,69,14.175,
25.8.2026,8:55:40.273,40.0,1.1,8.0,71,14.175,
25.8.2026,8:55:40.476,40.0,1.1,8.0,71,14.175,
25.8.2026,8:55:40.666,40.0,1.1,8.0,71,14.175,
25.8.2026,8:55:40.872,40.0,1.1,8.0,70,14.175,
25.8.2026,8:55:41.078,40.0,1.1,8.0,70,14.175,
25.8.2026,8:55:41.284,40.0,1.1,8.0,70,14.175,
25.8.2026,8:55:41.490,40.0,1.1,8.0,70,14.175,
25.8.2026,8:55:41.697,26.8,1.0,7.9,70,12.976,
25.8.2026,8:55:41.885,26.8,1.0,7.9,70,12.976,
25.8.2026,8:55:42.091,26.8,1.0,7.9,71,12.976,
25.8.2026,8:55:42.296,26.8,1.0,7.9,69,12.976,
25.8.2026,8:55:42.502,26.8,1.0,7.9,70,12.976,
25.8.2026,8:55:42.709,26.8,1.0,7.9,70,12.976,
25.8.2026,8:55:42.916,26.8,1.0,7.9,70,12.976,
25.8.2026,8:55:43.106,26.8,1.0,7.9,70,12.976,
25.8.2026,8:55:43.311,26.8,1.0,7.9,70,12.976,
25.8.2026,8:55:43.519,26.8,1.0,7.9,71,12.976,
25.8.2026,8:55:43.725,26.8,1.0,7.9,70,12.976,
25.8.2026,8:55:43.931,26.8,1.0,7.9,71,12.976,
25.8.2026,8:55:44.133,29.6,0.6,7.6,70,13.211,
25.8.2026,8:55:44.325,29.6,0.6,7.6,84,13.211,
25.8.2026,8:55:44.528,29.6,0.6,7.6,78,13.211,
25.8.2026,8:55:44.737,29.6,0.6,7.6,70,13.211,
25.8.2026,8:55:44.940,29.6,0.6,7.6,70,13.211,
25.8.2026,8:55:45.146,29.6,0.6,7.6,70,13.211,
25.8.2026,8:55:45.337,29.6,0.6,7.6,70,13.211,
25.8.2026,8:55:45.544,29.6,0.6,7.6,70,13.211,
25.8.2026,8:55:45.751,29.6,0.6,7.6,71,13.211,
25.8.2026,8:55:45.959,29.6,0.6,7.6,71,13.211,
25.8.2026,8:55:46.163,29.6,0.6,7.6,70,13.211,
25.8.2026,8:55:46.354,51.1,0.7,7.6,71,13.211,
25.8.2026,8:55:46.563,51.1,0.7,7.6,71,14.088,
25.8.2026,8:55:46.767,51.1,0.7,7.6,70,14.088,
25.8.2026,8:55:46.973,51.1,0.7,7.6,70,14.088,
25.8.2026,8:55:47.179,51.1,0.7,7.6,70,14.088,
25.8.2026,8:55:47.385,51.1,0.7,7.6,69,14.088,
25.8.2026,8:55:47.576,51.1,0.7,7.6,69,14.088,
25.8.2026,8:55:47.783,51.1,0.7,7.6,70,14.088,
25.8.2026,8:55:47.989,51.1,0.7,7.6,69,14.088,
25.8.2026,8:55:48.195,51.1,0.7,7.6,69,14.088,
25.8.2026,8:55:48.401,51.1,0.7,7.6,70,14.088,
25.8.2026,8:55:48.592,51.1,0.7,7.6,95,14.088,
25.8.2026,8:55:48.798,43.5,1.2,8.0,70,14.088,
25.8.2026,8:55:49.003,43.5,1.2,8.0,71,13.286,
25.8.2026,8:55:49.208,43.5,1.2,8.0,71,13.286,
25.8.2026,8:55:49.414,43.5,1.2,8.0,71,13.286,
25.8.2026,8:55:49.620,43.5,1.2,8.0,81,13.286,
25.8.2026,8:55:49.828,43.5,1.2,8.0,71,13.286,
25.8.2026,8:55:50.030,43.5,1.2,8.0,70,13.286,
25.8.2026,8:55:50.238,43.5,1.2,8.0,70,13.286,
25.8.2026,8:55:50.442,43.5,1.2,8.0,69,13.286,
25.8.2026,8:55:50.649,43.5,1.2,8.0,69,13.286,
25.8.2026,8:55:50.841,43.5,1.2,8.0,76,13.286,
25.8.2026,8:55:51.043,43.5,1.2,8.0,71,13.286,
25.8.2026,8:55:51.251,31.9,0.9,7.7,71,13.948,
25.8.2026,8:55:51.455,31.9,0.9,7.7,70,13.948,
25.8.2026,8:55:51.663,31.9,0.9,7.7,71,13.948,
25.8.2026,8:55:51.866,31.9,0.9,7.7,71,13.948,
25.8.2026,8:55:52.058,31.9,0.9,7.7,71,13.948,
25.8.2026,8:55:52.264,31.9,0.9,7.7,69,13.948,
25.8.2026,8:55:52.472,31.9,0.9,7.7,70,13.948,
25.8.2026,8:55:52.678,31.9,0.9,7.7,71,13.948,
25.8.2026,8:55:52.884,31.9,0.9,7.7,71,13.948,
25.8.2026,8:55:53.088,31.9,0.9,7.7,70,13.948,
25.8.2026,8:55:53.277,31.9,0.9,7.7,71,13.948,
25.8.2026,8:55:53.483,30.0,0.7,7.7,70,13.948,
25.8.2026,8:55:53.689,30.0,0.7,7.7,71,13.128,
25.8.2026,8:55:53.897,30.0,0.7,7.7,71,13.128,
25.8.2026,8:55:54.102,30.0,0.7,7.7,72,13.128,
25.8.2026,8:55:54.308,30.0,0.7,7.7,71,13.128,
25.8.2026,8:55:54.513,30.0,0.7,7.7,70,13.128,
25.8.2026,8:55:54.719,30.0,0.7,7.7,69,13.128,
25.8.2026,8:55:54.923,30.0,0.7,7.7,70,13.128,
25.8.2026,8:55:55.131,170.4,0.3,7.5,70,13.128,
25.8.2026,8:55:55.334,47.9,0.0,4.3,61,14.359,
25.8.2026,8:55:55.527,58.3,6.9,2.9,61,12.005,
25.8.2026,8:55:55.733,17.1,0.0,1.9,62,10.746,
25.8.2026,8:55:55.942,29.1,5.8,5.8,62,11.502,
25.8.2026,8:55:56.148,25.5,0.0,2.7,66,11.079,
25.8.2026,8:55:56.338,69.3,6.7,2.2,61,10.966,
25.8.2026,8:55:56.547,25.9,0.0,3.3,63,10.192,
25.8.2026,8:55:56.754,77.9,14.0,11.2,65,10.668,
25.8.2026,8:55:56.961,27.2,0.0,3.9,63,15.078,
25.8.2026,8:55:57.165,35.6,7.2,2.6,62,12.366,
25.8.2026,8:55:57.354,35.6,7.2,2.6,61,10.287,
25.8.2026,8:55:57.560,44.5,0.0,2.9,61,11.328,
25.8.2026,8:55:57.766,38.0,0.0,2.8,62,10.978,
25.8.2026,8:55:57.974,26.4,0.0,5.6,62,10.819,
25.8.2026,8:55:58.177,30.7,6.8,2.9,61,9.631,
25.8.2026,8:55:58.386,28.9,0.0,3.5,63,10.398,
25.8.2026,8:55:58.576,50.9,0.0,3.7,81,11.644,
25.8.2026,8:55:58.781,27.5,12.7,5.1,61,11.885,
25.8.2026,8:55:58.987,19.2,0.0,5.8,60,11.642,
25.8.2026,8:55:59.192,38.0,6.6,8.4,60,10.062,
25.8.2026,8:55:59.400,43.5,0.0,1.8,60,13.212,
25.8.2026,8:55:59.609,37.4,0.0,2.2,62,10.299,
25.8.2026,8:55:59.817,29.4,0.0,2.5,59,14.360,
25.8.2026,8:56:0.020,45.1,6.0,7.3,61,9.238,
25.8.2026,8:56:0.228,26.8,0.0,7.7,60,14.211,
25.8.2026,8:56:0.419,37.0,0.0,2.1,61,10.468,
25.8.2026,8:56:0.626,33.1,0.5,2.4,61,12.158,
25.8.2026,8:56:0.831,93.5,0.7,7.9,60,14.484,
25.8.2026,8:56:1.037,27.3,0.0,7.2,60,14.487,
25.8.2026,8:56:1.244,30.3,12.8,3.1,65,12.129,
25.8.2026,8:56:1.432,37.1,0.0,5.7,60,12.129,
25.8.2026,8:56:1.639,32.4,6.5,2.2,61,11.500,
25.8.2026,8:56:1.842,36.1,0.0,2.0,60,10.880,
25.8.2026,8:56:2.049,39.7,7.0,6.2,59,10.603,
25.8.2026,8:56:2.257,22.8,0.0,3.4,61,13.023,
25.8.2026,8:56:2.461,35.1,6.8,3.3,60,12.250,
25.8.2026,8:56:2.652,28.6,6.5,3.0,60,10.785,
25.8.2026,8:56:2.858,21.9,0.0,2.0,84,12.646,
25.8.2026,8:56:3.063,40.1,6.7,6.0,95,12.165,
25.8.2026,8:56:3.272,43.3,12.9,5.4,84,13.140,
25.8.2026,8:56:3.463,27.5,0.0,2.4,87,10.543,
25.8.2026,8:56:3.671,42.0,11.2,3.2,64,12.644,
25.8.2026,8:56:3.877,35.2,0.0,4.4,64,9.950,
25.8.2026,8:56:4.082,40.1,12.7,5.8,73,11.812,
25.8.2026,8:56:4.289,75.0,0.0,1.6,63,10.877,
25.8.2026,8:56:4.480,46.8,0.0,2.8,67,10.433,
25.8.2026,8:56:4.688,31.4,13.0,4.9,61,12.197,
25.8.2026,8:56:4.892,151.0,2.3,7.9,88,11.007,
25.8.2026,8:56:5.100,31.1,0.0,5.1,61,15.301,
25.8.2026,8:56:5.303,32.9,0.0,3.1,63,10.984,
25.8.2026,8:56:5.509,25.0,0.0,2.3,63,10.436,
25.8.2026,8:56:5.714,34.3,0.0,1.7,61,10.313,
25.8.2026,8:56:5.924,40.1,17.9,5.1,61,12.176,
25.8.2026,8:56:6.129,73.1,0.0,5.1,62,10.840,
25.8.2026,8:56:6.338,25.4,0.0,4.8,66,12.609,
25.8.2026,8:56:6.529,25.1,0.0,2.4,61,12.062,
25.8.2026,8:56:6.735,24.4,12.6,4.0,61,11.685,
25.8.2026,8:56:6.939,52.4,7.1,5.8,61,10.863,
25.8.2026,8:56:7.146,36.7,0.0,3.7,60,11.276,
25.8.2026,8:56:7.352,30.9,6.3,2.7,68,12.323,
25.8.2026,8:56:7.557,23.8,0.0,3.4,58,11.886,
25.8.2026,8:56:7.746,29.7,12.4,3.9,62,9.792,
25.8.2026,8:56:7.955,27.5,0.0,2.1,60,11.301,
25.8.2026,8:56:8.160,48.1,0.0,6.4,60,10.141,
25.8.2026,8:56:8.369,28.9,12.3,3.3,61,10.785,
25.8.2026,8:56:8.560,24.4,0.0,1.9,60,12.176,
25.8.2026,8:56:8.763,52.1,6.7,2.8,62,9.625,
25.8.2026,8:56:8.972,66.3,0.0,6.9,95,11.613,
25.8.2026,8:56:9.178,61.2,12.9,7.9,59,14.363,
25.8.2026,8:56:9.383,33.2,0.0,1.9,62,12.898,
25.8.2026,8:56:9.573,39.2,0.0,3.3,61,12.320,
25.8.2026,8:56:9.780,50.1,6.3,2.2,61,10.926,
25.8.2026,8:56:9.989,51.8,0.0,4.4,61,11.137,
25.8.2026,8:56:10.192,59.3,7.3,5.7,60,12.233,
25.8.2026,8:56:10.398,145.2,0.0,1.0,59,8.910,
25.8.2026,8:56:10.589,42.6,0.0,3.0,61,9.294,
25.8.2026,8:56:10.796,78.0,7.3,3.3,60,12.015,
25.8.2026,8:56:11.004,40.0,0.0,5.3,61,11.243,
25.8.2026,8:56:11.208,40.1,6.0,4.6,57,11.047,
25.8.2026,8:56:11.418,45.8,0.0,2.0,63,11.131,
25.8.2026,8:56:11.623,42.1,0.0,2.6,60,11.553,
25.8.2026,8:56:11.830,51.6,6.9,6.0,65,11.270,
25.8.2026,8:56:12.037,70.6,0.0,3.1,61,9.441,
25.8.2026,8:56:12.230,74.6,13.1,3.6,59,9.644,
25.8.2026,8:56:12.435,107.0,1.5,3.0,61,11.374,
25.8.2026,8:56:12.641,55.7,6.8,6.2,61,11.992,
25.8.2026,8:56:12.849,41.1,0.0,4.0,60,11.817,
25.8.2026,8:56:13.056,108.2,1.4,5.4,62,10.371,
25.8.2026,8:56:13.262,100.6,1.0,2.3,60,13.885,
25.8.2026,8:56:13.466,55.6,0.0,2.9,61,10.865,
25.8.2026,8:56:13.676,101.3,7.3,5.9,60,12.299,
25.8.2026,8:56:13.880,82.6,0.1,3.6,61,10.797,
25.8.2026,8:56:14.088,38.0,0.0,2.2,60,11.752,
25.8.2026,8:56:14.277,38.0,0.0,2.2,59,9.935,
25.8.2026,8:56:14.485,83.0,13.2,4.0,61,9.261,
25.8.2026,8:56:14.693,50.8,0.0,7.3,59,14.278,
25.8.2026,8:56:14.896,25.0,6.3,5.1,65,11.028,
25.8.2026,8:56:15.103,40.7,0.0,3.1,60,11.018,
25.8.2026,8:56:15.311,53.7,0.0,6.0,60,11.096,
25.8.2026,8:56:15.515,22.0,0.0,1.7,60,10.091,
25.8.2026,8:56:15.726,62.2,20.5,6.5,59,11.510,
25.8.2026,8:56:15.930,35.3,0.0,4.6,71,8.783,
25.8.2026,8:56:16.120,73.7,0.0,3.0,60,13.642,
25.8.2026,8:56:16.329,39.4,13.0,4.2,60,12.807,
25.8.2026,8:56:16.537,27.6,5.9,7.1,82,9.044,
25.8.2026,8:56:16.740,173.1,2.8,5.0,76,14.600,
25.8.2026,8:56:16.948,91.3,0.2,8.0,84,21.639,
25.8.2026,8:56:17.139,83.2,0.0,11.2,86,24.704,
25.8.2026,8:56:17.346,38.7,0.0,10.5,88,22.405,
25.8.2026,8:56:17.552,36.6,0.0,10.2,92,19.330,
25.8.2026,8:56:17.758,52.7,7.3,10.8,95,20.634,
25.8.2026,8:56:17.963,40.9,0.0,12.9,96,23.825,
25.8.2026,8:56:18.169,44.0,6.9,15.4,90,23.777,
25.8.2026,8:56:18.376,533.7,17.1,16.4,90,29.631,
25.8.2026,8:56:18.581,205.8,8.7,16.2,95,25.260,
25.8.2026,8:56:18.787,322.1,9.8,19.8,89,33.679,
25.8.2026,8:56:18.991,156.9,0.0,15.7,88,28.393,
25.8.2026,8:56:19.195,53.3,0.0,9.1,94,20.389,
25.8.2026,8:56:19.401,127.0,2.6,8.4,92,18.566,
25.8.2026,8:56:19.591,54.2,0.0,10.9,71,18.566,
25.8.2026,8:56:19.794,911.8,31.4,5.9,63,20.569,
25.8.2026,8:56:20.001,46.9,0.0,2.8,62,21.984,
25.8.2026,8:56:20.207,75.2,13.7,4.1,64,11.935,
25.8.2026,8:56:20.412,47.2,0.0,5.0,61,13.328,
25.8.2026,8:56:20.621,28.7,0.0,1.8,63,11.759,
25.8.2026,8:56:20.825,43.9,12.1,4.1,61,10.308,
25.8.2026,8:56:21.031,32.2,0.0,3.0,62,10.711,
25.8.2026,8:56:21.238,105.1,1.1,4.8,62,10.548,
25.8.2026,8:56:21.447,39.3,6.3,7.1,58,13.327,
25.8.2026,8:56:21.637,33.2,0.0,2.4,58,11.208,
25.8.2026,8:56:21.845,29.8,0.0,1.7,83,9.492,
25.8.2026,8:56:22.049,35.3,6.1,4.9,83,12.138,
25.8.2026,8:56:22.258,40.2,0.0,5.3,84,9.709,
25.8.2026,8:56:22.465,45.3,0.0,2.3,89,10.883,
25.8.2026,8:56:22.653,54.5,12.2,4.9,91,10.048,
25.8.2026,8:56:22.862,49.9,0.0,3.4,65,12.392,
25.8.2026,8:56:23.068,37.4,0.0,6.0,67,12.772,
25.8.2026,8:56:23.275,19.8,0.0,2.6,65,10.188,
25.8.2026,8:56:23.465,38.8,12.2,2.8,63,9.865,
25.8.2026,8:56:23.671,30.7,0.0,2.1,64,9.558,
25.8.2026,8:56:23.877,29.2,0.0,6.1,62,11.162,
25.8.2026,8:56:24.084,37.3,6.2,3.2,61,11.679,
25.8.2026,8:56:24.294,26.0,0.0,2.6,62,12.347,
25.8.2026,8:56:24.501,37.5,0.0,3.1,64,10.959,
25.8.2026,8:56:24.704,40.1,18.5,6.1,59,10.747,
25.8.2026,8:56:24.911,37.8,0.0,4.5,61,10.865,
25.8.2026,8:56:25.117,35.8,0.0,1.4,61,10.800,
25.8.2026,8:56:25.309,120.2,14.3,6.3,62,12.518,
25.8.2026,8:56:25.514,49.4,0.0,1.6,61,10.971,
25.8.2026,8:56:25.722,24.9,5.3,4.1,61,10.689,
25.8.2026,8:56:25.929,47.3,0.0,4.9,61,9.706,
25.8.2026,8:56:26.121,31.2,0.0,2.1,61,9.469,
25.8.2026,8:56:26.326,53.0,13.8,2.8,61,10.827,
25.8.2026,8:56:26.531,48.2,0.0,6.4,59,9.823,
25.8.2026,8:56:26.737,28.2,0.0,7.7,93,11.358,
25.8.2026,8:56:26.948,42.1,12.6,4.7,59,15.173,
25.8.2026,8:56:27.137,30.8,0.0,3.3,61,10.674,
25.8.2026,8:56:27.345,46.4,6.4,4.8,59,10.920,
25.8.2026,8:56:27.551,46.3,0.0,5.2,61,13.125,
25.8.2026,8:56:27.760,40.7,0.0,1.9,64,10.980,
25.8.2026,8:56:27.969,41.5,0.0,2.1,60,10.046,
25.8.2026,8:56:28.173,59.1,12.4,5.0,73,11.876,
25.8.2026,8:56:28.380,33.8,6.9,5.9,61,12.291,
25.8.2026,8:56:28.586,68.1,0.2,3.4,61,12.873,
25.8.2026,8:56:28.776,52.4,0.0,2.6,58,11.141,
25.8.2026,8:56:28.984,40.3,6.3,3.6,60,11.141,
25.8.2026,8:56:29.189,72.5,10.9,4.9,61,10.477,
25.8.2026,8:56:29.395,35.2,0.0,2.4,60,10.106,
25.8.2026,8:56:29.601,37.4,12.7,5.8,61,11.367,
25.8.2026,8:56:29.796,38.3,0.0,6.3,92,11.433,
25.8.2026,8:56:29.997,101.3,8.1,8.9,92,15.867,
25.8.2026,8:56:30.202,93.7,0.0,10.1,87,20.787,
25.8.2026,8:56:30.410,82.8,14.2,13.5,88,19.529,
25.8.2026,8:56:30.618,682.0,0.3,7.7,81,19.605,
25.8.2026,8:56:30.824,121.3,8.9,12.3,94,20.387,
25.8.2026,8:56:31.014,57.6,0.0,8.1,93,27.655,
25.8.2026,8:56:31.216,245.0,17.0,14.4,88,21.728,
25.8.2026,8:56:31.424,82.7,0.0,8.0,63,15.187,
25.8.2026,8:56:31.631,50.5,12.3,2.7,62,13.110,
25.8.2026,8:56:31.835,672.8,8.4,2.5,80,9.257,
25.8.2026,8:56:32.025,672.8,8.4,2.5,64,14.635,
25.8.2026,8:56:32.235,94.1,0.0,6.3,61,13.870,
25.8.2026,8:56:32.438,54.9,6.5,2.4,61,10.204,
