Date,Time,"CPU Package Power [W]","Total CPU Usage [%]","Core 0 Clock [MHz]","CPU Package [¡ÆC]",
31.8.2026,21:12:20.139,23.324,15.7,4199.7,86,
31.8.2026,21:12:20.348,23.324,15.7,4199.7,86,
31.8.2026,21:12:20.552,23.324,15.7,4199.7,86,
31.8.2026,21:12:20.757,23.324,15.7,4199.7,86,
31.8.2026,21:12:20.963,23.324,15.7,4199.7,86,
31.8.2026,21:12:21.169,23.324,15.7,4199.7,86,
31.8.2026,21:12:21.375,23.324,15.7,4199.7,86,
31.8.2026,21:12:21.580,23.324,15.7,4199.7,86,
31.8.2026,21:12:21.787,23.324,15.7,4199.7,86,
31.8.2026,21:12:21.992,23.324,15.7,4199.7,86,
31.8.2026,21:12:22.183,23.324,15.7,4199.7,86,
31.8.2026,21:12:22.390,23.324,15.7,4199.7,86,
31.8.2026,21:12:22.597,23.324,15.9,4299.7,85,
31.8.2026,21:12:22.805,22.995,15.9,4299.7,85,
31.8.2026,21:12:23.008,22.995,15.9,4299.7,85,
31.8.2026,21:12:23.213,22.995,15.9,4299.7,85,
31.8.2026,21:12:23.420,22.995,15.9,4299.7,85,
31.8.2026,21:12:23.625,22.995,15.9,4299.7,85,
31.8.2026,21:12:23.832,22.995,15.9,4299.7,85,
31.8.2026,21:12:24.037,22.995,15.9,4299.7,85,
31.8.2026,21:12:24.244,22.995,15.9,4299.7,85,
31.8.2026,21:12:24.433,22.995,15.9,4299.7,85,
31.8.2026,21:12:24.640,22.995,15.9,4299.7,85,
31.8.2026,21:12:24.844,22.995,15.9,4299.7,85,
31.8.2026,21:12:25.049,22.995,15.9,4299.7,85,
31.8.2026,21:12:25.255,22.995,15.9,4299.7,85,
31.8.2026,21:12:25.460,22.888,15.9,4299.7,85,
31.8.2026,21:12:25.666,22.888,15.9,4299.7,85,
31.8.2026,21:12:25.872,22.888,15.9,4299.7,85,
31.8.2026,21:12:26.078,22.888,15.9,4299.7,85,
31.8.2026,21:12:26.284,22.888,15.9,4299.7,85,
31.8.2026,21:12:26.491,22.888,15.9,4299.7,85,
31.8.2026,21:12:26.695,22.888,15.9,4299.7,85,
31.8.2026,21:12:26.886,22.888,15.9,4299.7,85,
31.8.2026,21:12:27.091,22.888,15.9,4299.7,85,
31.8.2026,21:12:27.298,22.888,15.9,4299.7,85,
31.8.2026,21:12:27.501,22.888,15.9,4299.7,85,
31.8.2026,21:12:27.709,22.888,15.9,4299.7,85,
31.8.2026,21:12:27.912,22.888,15.9,4299.7,85,
31.8.2026,21:12:28.117,22.888,15.9,4299.7,85,
31.8.2026,21:12:28.308,22.888,15.9,4299.7,85,
31.8.2026,21:12:28.516,22.888,15.9,4299.7,85,
31.8.2026,21:12:28.719,22.888,15.9,4299.7,85,
31.8.2026,21:12:28.924,22.888,15.9,4299.7,85,
31.8.2026,21:12:29.130,22.888,15.9,4299.7,85,
31.8.2026,21:12:29.337,22.888,15.9,4299.7,85,
31.8.2026,21:12:29.528,22.888,15.9,4299.7,85,
31.8.2026,21:12:29.733,22.888,15.9,4299.7,85,
31.8.2026,21:12:29.938,22.888,15.9,4299.7,85,
31.8.2026,21:12:30.145,22.888,15.9,4299.7,85,
31.8.2026,21:12:30.352,22.888,15.9,4299.7,85,
31.8.2026,21:12:30.543,22.888,15.9,4299.7,85,
31.8.2026,21:12:30.748,22.888,15.9,4299.7,85,
31.8.2026,21:12:30.954,22.888,14.2,4099.7,86,
31.8.2026,21:12:31.160,22.888,14.2,4099.7,86,
31.8.2026,21:12:31.367,22.888,14.2,4099.7,86,
31.8.2026,21:12:31.575,22.888,14.2,4099.7,86,
31.8.2026,21:12:31.778,22.888,14.2,4099.7,86,
31.8.2026,21:12:31.986,22.888,14.2,4099.7,86,
31.8.2026,21:12:32.192,22.888,14.2,4099.7,86,
31.8.2026,21:12:32.397,22.888,14.2,4099.7,86,
31.8.2026,21:12:32.603,22.888,14.2,4099.7,86,
31.8.2026,21:12:32.793,22.888,14.2,4099.7,86,
31.8.2026,21:12:32.999,22.888,14.2,4099.7,86,
31.8.2026,21:12:33.205,22.888,14.2,4099.7,86,
31.8.2026,21:12:33.412,22.888,14.2,4099.7,86,
31.8.2026,21:12:33.618,22.888,14.2,4099.7,86,
31.8.2026,21:12:33.823,22.888,14.2,4099.7,86,
31.8.2026,21:12:34.030,22.888,14.2,4099.7,86,
31.8.2026,21:12:34.235,22.888,14.2,4099.7,86,
31.8.2026,21:12:34.441,22.888,14.2,4099.7,86,
31.8.2026,21:12:34.648,22.888,14.2,4099.7,86,
31.8.2026,21:12:34.853,22.888,14.2,4099.7,86,
31.8.2026,21:12:35.060,22.888,14.2,4099.7,86,
31.8.2026,21:12:35.267,22.888,14.2,4099.7,86,
31.8.2026,21:12:35.472,22.888,14.2,4099.7,86,
31.8.2026,21:12:35.679,22.888,14.2,4099.7,86,
31.8.2026,21:12:35.886,22.661,35.0,4199.7,87,
31.8.2026,21:12:36.091,22.661,35.0,4199.7,87,
31.8.2026,21:12:36.298,22.661,35.0,4199.7,87,
31.8.2026,21:12:36.504,22.661,35.0,4199.7,87,
31.8.2026,21:12:36.710,22.661,35.0,4199.7,87,
31.8.2026,21:12:36.916,22.661,35.0,4199.7,87,
31.8.2026,21:12:37.122,22.661,35.0,4199.7,87,
31.8.2026,21:12:37.327,22.661,35.0,4199.7,87,
31.8.2026,21:12:37.533,22.661,35.0,4199.7,87,
31.8.2026,21:12:37.738,22.661,35.0,4199.7,87,
31.8.2026,21:12:37.944,22.661,35.0,4199.7,87,
31.8.2026,21:12:38.148,22.661,35.0,4199.7,87,
31.8.2026,21:12:38.354,22.661,35.0,4199.7,87,
31.8.2026,21:12:38.559,22.661,35.0,4199.7,87,
31.8.2026,21:12:38.766,22.661,35.0,4199.7,87,
31.8.2026,21:12:38.973,22.661,35.0,4199.7,87,
31.8.2026,21:12:39.180,22.661,35.0,4199.7,87,
31.8.2026,21:12:39.386,22.661,35.0,4199.7,87,
31.8.2026,21:12:39.592,22.661,35.0,4199.7,87,
31.8.2026,21:12:39.798,22.661,35.0,4199.7,87,
31.8.2026,21:12:40.004,22.630,35.0,4199.7,87,
31.8.2026,21:12:40.210,22.630,35.0,4199.7,87,
31.8.2026,21:12:40.416,22.630,35.0,4199.7,87,
31.8.2026,21:12:40.609,22.630,35.0,4199.7,87,
31.8.2026,21:12:40.813,22.630,35.0,4199.7,87,
31.8.2026,21:12:41.020,22.630,35.0,4199.7,87,
31.8.2026,21:12:41.224,22.630,35.0,4199.7,87,
31.8.2026,21:12:41.432,22.630,35.0,4199.7,87,
31.8.2026,21:12:41.635,22.630,35.0,4199.7,87,
31.8.2026,21:12:41.841,22.630,35.0,4199.7,87,
31.8.2026,21:12:42.046,22.630,35.0,4199.7,87,
31.8.2026,21:12:42.253,22.630,35.0,4199.7,87,
31.8.2026,21:12:42.459,22.630,35.0,4199.7,87,
31.8.2026,21:12:42.665,22.630,35.0,4199.7,87,
31.8.2026,21:12:42.858,22.630,35.0,4199.7,87,
31.8.2026,21:12:43.065,22.630,35.0,4199.7,87,
31.8.2026,21:12:43.269,22.630,35.0,4199.7,87,
31.8.2026,21:12:43.474,22.630,35.0,4199.7,87,
31.8.2026,21:12:43.681,22.630,35.0,4199.7,87,
31.8.2026,21:12:43.873,22.630,35.0,4199.7,87,
31.8.2026,21:12:44.077,22.630,35.0,4199.7,87,
31.8.2026,21:12:44.286,22.630,35.0,4199.7,87,
31.8.2026,21:12:44.490,22.630,35.0,4199.7,87,
31.8.2026,21:12:44.697,22.630,35.0,4199.7,87,
31.8.2026,21:12:44.886,22.630,35.0,4199.7,87,
31.8.2026,21:12:45.093,22.630,35.0,4199.7,87,
31.8.2026,21:12:45.298,22.630,35.0,4199.7,87,
31.8.2026,21:12:45.506,22.630,35.0,4199.7,87,
31.8.2026,21:12:45.710,22.630,15.6,4099.7,86,
31.8.2026,21:12:45.901,22.630,15.6,4099.7,86,
31.8.2026,21:12:46.107,22.630,15.6,4099.7,86,
31.8.2026,21:12:46.313,22.630,15.6,4099.7,86,
31.8.2026,21:12:46.519,22.630,15.6,4099.7,86,
31.8.2026,21:12:46.725,22.630,15.6,4099.7,86,
31.8.2026,21:12:46.932,22.630,15.6,4099.7,86,
31.8.2026,21:12:47.137,22.630,15.6,4099.7,86,
31.8.2026,21:12:47.343,22.630,15.6,4099.7,86,
31.8.2026,21:12:47.549,22.630,15.6,4099.7,86,
31.8.2026,21:12:47.754,22.630,15.6,4099.7,86,
31.8.2026,21:12:47.961,22.630,15.6,4099.7,86,
31.8.2026,21:12:48.165,22.630,15.6,4099.7,86,
31.8.2026,21:12:48.355,22.630,15.6,4099.7,86,
31.8.2026,21:12:48.561,22.630,15.6,4099.7,86,
31.8.2026,21:12:48.768,22.630,15.6,4099.7,86,
31.8.2026,21:12:48.977,22.463,15.6,4099.7,86,
31.8.2026,21:12:49.182,22.463,15.6,4099.7,86,
31.8.2026,21:12:49.388,22.463,15.6,4099.7,86,
31.8.2026,21:12:49.597,22.463,15.6,4099.7,86,
31.8.2026,21:12:49.799,22.463,15.6,4099.7,86,
31.8.2026,21:12:50.005,22.463,15.6,4099.7,86,
31.8.2026,21:12:50.211,22.463,15.6,4099.7,86,
31.8.2026,21:12:50.416,22.463,15.6,4099.7,86,
31.8.2026,21:12:50.622,22.463,15.6,4099.7,86,
31.8.2026,21:12:50.828,22.463,15.6,4099.7,86,
31.8.2026,21:12:51.034,22.463,15.6,4099.7,86,
31.8.2026,21:12:51.239,22.463,15.6,4099.7,86,
31.8.2026,21:12:51.445,22.463,15.6,4099.7,86,
31.8.2026,21:12:51.651,22.463,15.6,4099.7,86,
31.8.2026,21:12:51.857,22.463,15.6,4099.7,86,
31.8.2026,21:12:52.063,22.463,15.6,4099.7,86,
31.8.2026,21:12:52.268,22.463,15.6,4099.7,86,
31.8.2026,21:12:52.474,22.463,15.6,4099.7,86,
31.8.2026,21:12:52.680,22.463,15.6,4099.7,86,
31.8.2026,21:12:52.872,22.463,15.6,4099.7,86,
31.8.2026,21:12:53.076,22.463,15.6,4099.7,86,
31.8.2026,21:12:53.281,22.463,15.6,4099.7,86,
31.8.2026,21:12:53.486,22.463,15.6,4099.7,86,
31.8.2026,21:12:53.693,22.463,15.6,4099.7,86,
31.8.2026,21:12:53.898,22.463,15.6,4099.7,86,
31.8.2026,21:12:54.091,22.463,15.6,4099.7,86,
31.8.2026,21:12:54.297,22.463,15.6,4099.7,86,
31.8.2026,21:12:54.502,22.463,15.6,4099.7,86,
31.8.2026,21:12:54.709,22.463,15.6,4099.7,86,
31.8.2026,21:12:54.914,22.463,15.6,4099.7,86,
31.8.2026,21:12:55.104,22.463,15.6,4099.7,86,
31.8.2026,21:12:55.311,22.463,18.4,4099.7,86,
31.8.2026,21:12:55.517,22.463,18.4,4099.7,86,
31.8.2026,21:12:55.723,22.463,18.4,4099.7,86,
31.8.2026,21:12:55.928,22.463,18.4,4099.7,86,
31.8.2026,21:12:56.134,22.463,18.4,4099.7,86,
31.8.2026,21:12:56.323,22.463,18.4,4099.7,86,
31.8.2026,21:12:56.528,22.463,18.4,4099.7,86,
31.8.2026,21:12:56.735,22.463,18.4,4099.7,86,
31.8.2026,21:12:56.942,22.463,18.4,4099.7,86,
31.8.2026,21:12:57.150,22.463,18.4,4099.7,86,
31.8.2026,21:12:57.339,22.463,18.4,4099.7,86,
31.8.2026,21:12:57.545,22.463,18.4,4099.7,86,
31.8.2026,21:12:57.750,22.463,18.4,4099.7,86,
31.8.2026,21:12:57.957,22.463,18.4,4099.7,86,
31.8.2026,21:12:58.163,22.463,18.4,4099.7,86,
31.8.2026,21:12:58.369,22.463,18.4,4099.7,86,
31.8.2026,21:12:58.558,22.463,18.4,4099.7,86,
31.8.2026,21:12:58.764,22.463,18.4,4099.7,86,
31.8.2026,21:12:58.970,22.463,18.4,4099.7,86,
31.8.2026,21:12:59.176,22.463,18.4,4099.7,86,
31.8.2026,21:12:59.385,22.463,18.4,4099.7,86,
31.8.2026,21:12:59.573,22.463,18.4,4099.7,86,
31.8.2026,21:12:59.780,22.463,18.4,4099.7,86,
31.8.2026,21:12:59.983,22.463,18.4,4099.7,86,
31.8.2026,21:13:0.191,22.463,58.3,4199.7,87,
31.8.2026,21:13:0.395,22.391,58.3,4199.7,87,
31.8.2026,21:13:0.600,22.391,58.3,4199.7,87,
31.8.2026,21:13:0.806,22.391,58.3,4199.7,87,
31.8.2026,21:13:0.999,22.391,58.3,4199.7,87,
31.8.2026,21:13:1.204,22.391,58.3,4199.7,87,
31.8.2026,21:13:1.411,22.391,58.3,4199.7,87,
31.8.2026,21:13:1.617,22.651,58.3,4199.7,87,
31.8.2026,21:13:1.823,22.651,58.3,4199.7,87,
31.8.2026,21:13:2.030,22.651,58.3,4199.7,87,
31.8.2026,21:13:2.237,22.651,58.3,4199.7,87,
31.8.2026,21:13:2.444,22.651,58.3,4199.7,87,
31.8.2026,21:13:2.650,22.651,58.3,4199.7,87,
31.8.2026,21:13:2.856,22.651,58.3,4199.7,87,
31.8.2026,21:13:3.065,22.651,58.3,4199.7,87,
31.8.2026,21:13:3.269,22.651,58.3,4199.7,87,
31.8.2026,21:13:3.477,22.651,58.3,4199.7,87,
31.8.2026,21:13:3.680,22.651,58.3,4199.7,87,
31.8.2026,21:13:3.873,22.651,58.3,4199.7,87,
31.8.2026,21:13:4.077,22.651,58.3,4199.7,87,
31.8.2026,21:13:4.285,22.651,58.3,4199.7,87,
31.8.2026,21:13:4.489,22.651,58.3,4199.7,87,
31.8.2026,21:13:4.696,22.651,58.3,4199.7,87,
31.8.2026,21:13:4.902,22.651,58.3,4199.7,87,
31.8.2026,21:13:5.109,22.651,58.3,4199.7,87,
31.8.2026,21:13:5.314,22.651,58.3,4199.7,87,
31.8.2026,21:13:5.521,22.651,58.3,4199.7,87,
31.8.2026,21:13:5.725,22.651,58.3,4199.7,87,
31.8.2026,21:13:5.933,22.651,58.3,4199.7,87,
31.8.2026,21:13:6.138,22.651,58.3,4199.7,87,
31.8.2026,21:13:6.345,22.651,58.3,4199.7,87,
31.8.2026,21:13:6.552,22.651,58.3,4199.7,87,
31.8.2026,21:13:6.759,22.651,84.1,4099.7,65,
31.8.2026,21:13:6.953,22.326,9.9,4099.7,50,
31.8.2026,21:13:7.161,8.998,2.3,4699.7,51,
31.8.2026,21:13:7.370,8.398,4.1,4099.7,49,
31.8.2026,21:13:7.567,8.066,6.3,4699.7,50,
31.8.2026,21:13:7.771,8.521,5.2,4699.7,50,
31.8.2026,21:13:7.964,8.697,6.0,4699.7,50,
31.8.2026,21:13:8.173,8.130,4.7,4099.7,50,
31.8.2026,21:13:8.379,8.671,5.0,4699.7,49,
31.8.2026,21:13:8.590,8.291,7.5,4699.7,49,
31.8.2026,21:13:8.797,8.225,3.0,4699.7,49,
31.8.2026,21:13:9.004,7.982,2.9,4699.7,49,
31.8.2026,21:13:9.213,8.357,3.0,4699.7,49,
31.8.2026,21:13:9.404,8.094,3.0,4699.7,49,
31.8.2026,21:13:9.614,8.194,12.1,4099.7,49,
31.8.2026,21:13:9.828,8.309,4.0,4699.7,49,
31.8.2026,21:13:10.035,8.414,3.1,4699.7,49,
31.8.2026,21:13:10.242,8.479,6.5,4699.7,49,
31.8.2026,21:13:10.435,8.688,6.5,4699.7,49,
31.8.2026,21:13:10.647,8.262,10.2,4099.7,48,
31.8.2026,21:13:10.853,8.144,1.9,4099.7,48,
31.8.2026,21:13:11.048,8.144,5.8,4099.7,48,
31.8.2026,21:13:11.254,8.044,8.1,4099.7,77,
31.8.2026,21:13:11.462,9.117,4.6,4099.7,77,
31.8.2026,21:13:11.656,8.049,2.7,4099.7,77,
31.8.2026,21:13:11.863,8.468,7.3,4099.7,71,
31.8.2026,21:13:12.073,8.884,2.8,4099.7,71,
31.8.2026,21:13:12.268,7.946,10.6,3699.8,55,
31.8.2026,21:13:12.475,8.543,3.6,4699.7,54,
31.8.2026,21:13:12.680,7.346,5.8,3599.8,49,
31.8.2026,21:13:12.872,8.515,3.7,4099.7,50,
31.8.2026,21:13:13.081,8.368,8.6,4699.7,47,
31.8.2026,21:13:13.288,8.303,3.8,4699.7,49,
31.8.2026,21:13:13.495,7.881,3.9,4699.7,48,
31.8.2026,21:13:13.705,7.904,7.1,4699.7,49,
31.8.2026,21:13:13.906,7.847,3.4,4699.7,49,
31.8.2026,21:13:14.122,7.715,4.9,4099.7,46,
31.8.2026,21:13:14.328,7.787,5.9,4699.7,52,
31.8.2026,21:13:14.541,8.850,7.8,4099.7,55,
31.8.2026,21:13:14.737,8.366,2.2,4699.7,52,
31.8.2026,21:13:14.944,8.365,5.6,4099.7,49,
31.8.2026,21:13:15.138,8.167,3.7,4099.7,46,
31.8.2026,21:13:15.344,8.308,7.8,4699.7,47,
31.8.2026,21:13:15.551,8.268,2.2,4099.7,48,
31.8.2026,21:13:15.762,7.981,3.7,4099.7,48,
31.8.2026,21:13:15.969,8.107,7.7,4699.7,47,
31.8.2026,21:13:16.176,8.049,3.6,4099.7,45,
31.8.2026,21:13:16.385,8.206,3.7,4099.7,48,
31.8.2026,21:13:16.582,8.687,5.8,4699.7,47,
31.8.2026,21:13:16.790,7.927,3.6,4699.7,46,
31.8.2026,21:13:16.982,8.147,5.1,4699.7,46,
31.8.2026,21:13:17.190,8.140,4.0,4699.7,46,
31.8.2026,21:13:17.400,8.139,5.7,4699.7,46,
31.8.2026,21:13:17.604,8.029,3.0,4699.7,46,
31.8.2026,21:13:17.812,7.933,8.1,4699.7,45,
31.8.2026,21:13:18.024,8.318,4.9,4099.7,47,
31.8.2026,21:13:18.215,7.962,7.1,4099.7,46,
31.8.2026,21:13:18.423,7.648,2.2,4699.7,45,
31.8.2026,21:13:18.630,8.688,9.0,4099.7,46,
31.8.2026,21:13:18.827,8.251,2.9,4699.7,49,
31.8.2026,21:13:19.037,8.004,7.2,999.9,46,
31.8.2026,21:13:19.250,8.166,4.0,4099.7,45,
31.8.2026,21:13:19.455,7.766,3.9,4699.7,46,
31.8.2026,21:13:19.667,8.975,3.5,4699.7,44,
31.8.2026,21:13:19.856,9.338,10.5,4099.7,45,
31.8.2026,21:13:20.064,8.743,5.5,4099.7,45,
31.8.2026,21:13:20.275,10.064,2.6,4099.7,44,
31.8.2026,21:13:20.465,9.217,9.4,4099.7,46,
31.8.2026,21:13:20.682,9.200,4.3,4099.7,45,
31.8.2026,21:13:20.872,8.270,4.7,4699.7,45,
31.8.2026,21:13:21.083,8.066,4.9,4099.7,45,
31.8.2026,21:13:21.289,8.254,5.2,4099.7,45,
31.8.2026,21:13:21.480,7.934,9.4,4099.7,46,
31.8.2026,21:13:21.690,8.389,2.4,4099.7,46,
31.8.2026,21:13:21.897,8.052,1.9,4099.7,45,
31.8.2026,21:13:22.088,8.001,7.7,4099.7,45,
31.8.2026,21:13:22.295,8.884,2.5,4699.7,45,
31.8.2026,21:13:22.505,8.281,6.4,4699.7,44,
31.8.2026,21:13:22.699,8.281,6.5,4099.7,44,
31.8.2026,21:13:22.906,8.275,3.3,4699.7,44,
31.8.2026,21:13:23.113,8.595,1.9,4699.7,44,
31.8.2026,21:13:23.324,7.973,8.9,4699.7,44,
31.8.2026,21:13:23.537,7.954,4.0,4699.7,44,
31.8.2026,21:13:23.742,7.810,3.7,4099.7,44,
31.8.2026,21:13:23.952,7.842,7.7,3399.8,45,
31.8.2026,21:13:24.158,7.574,3.8,4699.7,43,
31.8.2026,21:13:24.367,7.994,4.7,4699.7,44,
31.8.2026,21:13:24.573,9.074,2.5,4699.7,43,
31.8.2026,21:13:24.763,8.025,2.5,4699.7,43,
31.8.2026,21:13:24.973,8.200,10.9,4699.7,44,
31.8.2026,21:13:25.169,7.941,2.2,4099.7,43,
31.8.2026,21:13:25.374,8.128,9.8,4099.7,42,
31.8.2026,21:13:25.580,7.704,4.4,4099.7,43,
31.8.2026,21:13:25.791,8.610,0.9,4099.7,43,
31.8.2026,21:13:25.979,8.206,4.8,4099.7,44,
31.8.2026,21:13:26.189,9.945,11.5,4099.7,71,
31.8.2026,21:13:26.401,8.543,3.3,4699.7,72,
31.8.2026,21:13:26.591,9.564,5.5,4699.7,69,
31.8.2026,21:13:26.800,8.729,10.7,4099.7,64,
31.8.2026,21:13:27.005,10.748,7.7,4699.7,73,
31.8.2026,21:13:27.213,8.711,4.9,4699.7,69,
31.8.2026,21:13:27.406,8.137,8.5,4699.7,74,
31.8.2026,21:13:27.611,8.566,3.6,4099.7,47,
31.8.2026,21:13:27.823,8.244,5.5,4699.7,49,
31.8.2026,21:13:28.017,8.108,6.4,4099.7,47,
31.8.2026,21:13:28.224,7.988,1.1,4099.7,46,
31.8.2026,21:13:28.433,8.814,3.0,4099.7,45,
31.8.2026,21:13:28.642,8.228,10.4,4099.7,47,
31.8.2026,21:13:28.848,8.104,4.1,4099.7,42,
31.8.2026,21:13:29.055,7.964,3.4,4699.7,45,
31.8.2026,21:13:29.250,7.781,7.5,4699.7,44,
31.8.2026,21:13:29.458,8.100,4.0,4699.7,43,
31.8.2026,21:13:29.667,7.939,4.4,4699.7,43,
31.8.2026,21:13:29.856,7.663,9.2,4099.7,43,
31.8.2026,21:13:30.068,8.215,3.4,4099.7,43,
31.8.2026,21:13:30.274,9.646,4.1,4699.7,43,
31.8.2026,21:13:30.466,10.722,8.8,4699.7,43,
31.8.2026,21:13:30.670,9.068,6.1,4099.7,44,
31.8.2026,21:13:30.878,9.827,5.5,4099.7,43,
31.8.2026,21:13:31.091,9.605,5.7,4699.7,42,
31.8.2026,21:13:31.297,9.972,7.4,4099.7,42,
31.8.2026,21:13:31.506,10.054,5.0,4099.7,44,
31.8.2026,21:13:31.702,9.885,7.9,4699.7,43,
31.8.2026,21:13:31.907,8.215,2.6,4099.7,43,
31.8.2026,21:13:32.113,8.108,3.4,4699.7,42,
31.8.2026,21:13:32.321,14.312,11.6,4099.7,61,
31.8.2026,21:13:32.511,20.995,25.5,4099.7,44,
31.8.2026,21:13:32.718,8.440,7.3,4699.7,44,
31.8.2026,21:13:32.927,8.852,5.0,4099.7,43,
31.8.2026,21:13:33.132,8.760,3.6,4699.7,42,
31.8.2026,21:13:33.326,10.636,13.5,4099.7,43,
31.8.2026,21:13:33.531,10.218,8.1,4099.7,42,
31.8.2026,21:13:33.752,9.468,4.1,4699.7,43,
31.8.2026,21:13:33.957,8.202,5.7,4699.7,44,
31.8.2026,21:13:34.165,8.685,5.5,4699.7,43,
31.8.2026,21:13:34.357,8.082,7.9,4699.7,42,
31.8.2026,21:13:34.562,9.191,4.5,3399.8,43,
31.8.2026,21:13:34.773,8.237,6.4,4099.7,43,
31.8.2026,21:13:34.980,15.417,9.1,4699.7,43,
31.8.2026,21:13:35.190,8.218,8.7,4699.7,44,
31.8.2026,21:13:35.396,8.444,5.8,4099.7,43,
31.8.2026,21:13:35.604,11.029,7.6,4099.7,52,
31.8.2026,21:13:35.792,11.029,19.8,3799.7,45,
31.8.2026,21:13:35.998,21.989,13.1,4699.7,43,
31.8.2026,21:13:36.206,8.197,9.6,4699.7,61,
31.8.2026,21:13:36.411,11.709,17.3,4699.7,60,
31.8.2026,21:13:36.618,20.708,6.6,4699.7,43,
31.8.2026,21:13:36.810,10.131,6.4,4699.7,43,
31.8.2026,21:13:37.018,8.420,13.4,4099.7,54,
31.8.2026,21:13:37.227,13.265,19.0,4099.7,55,
31.8.2026,21:13:37.430,19.003,18.1,3999.7,50,
31.8.2026,21:13:37.620,19.974,38.4,4099.7,61,
31.8.2026,21:13:37.827,25.807,24.9,4099.7,60,
31.8.2026,21:13:38.034,24.721,16.4,3499.8,67,
31.8.2026,21:13:38.242,19.455,20.1,4099.7,46,
31.8.2026,21:13:38.447,15.264,6.6,4099.7,44,
31.8.2026,21:13:38.639,9.029,9.7,4099.7,44,
31.8.2026,21:13:38.848,8.632,2.6,4699.7,44,
31.8.2026,21:13:39.058,8.322,6.6,4099.7,48,
31.8.2026,21:13:39.264,10.100,13.8,4099.7,52,
31.8.2026,21:13:39.471,12.489,33.2,4099.7,52,
31.8.2026,21:13:39.679,20.690,5.3,4099.7,44,
31.8.2026,21:13:39.886,10.412,7.9,4099.7,43,
31.8.2026,21:13:40.092,8.267,6.7,4099.7,44,
31.8.2026,21:13:40.298,8.998,6.5,4099.7,43,
31.8.2026,21:13:40.506,8.814,6.9,3899.7,46,
31.8.2026,21:13:40.713,11.036,3.3,4699.7,42,
31.8.2026,21:13:40.920,8.841,10.6,4099.7,43,
31.8.2026,21:13:41.128,8.355,3.1,4099.7,44,
31.8.2026,21:13:41.334,8.333,3.8,4099.7,43,
31.8.2026,21:13:41.544,8.353,5.4,4099.7,43,
31.8.2026,21:13:41.749,8.978,8.5,4099.7,43,
31.8.2026,21:13:41.957,8.336,2.6,4099.7,44,
31.8.2026,21:13:42.165,8.575,4.3,4099.7,43,
31.8.2026,21:13:42.359,8.602,9.2,4699.7,44,
31.8.2026,21:13:42.564,8.238,4.9,4099.7,43,
31.8.2026,21:13:42.772,9.032,2.8,4699.7,43,
31.8.2026,21:13:42.981,8.134,7.7,4099.7,44,
31.8.2026,21:13:43.187,8.309,4.5,4099.7,44,
31.8.2026,21:13:43.393,8.244,4.2,4099.7,43,
31.8.2026,21:13:43.600,8.525,8.9,2599.8,65,
31.8.2026,21:13:43.806,12.477,21.8,4099.7,51,
31.8.2026,21:13:43.998,20.744,17.8,4699.7,61,
31.8.2026,21:13:44.207,17.143,17.6,4099.7,62,
31.8.2026,21:13:44.411,19.518,6.5,4099.7,44,
31.8.2026,21:13:44.619,10.018,4.4,4099.7,44,
31.8.2026,21:13:44.828,9.173,7.1,4699.7,63,
31.8.2026,21:13:45.041,9.145,6.9,4099.7,44,
31.8.2026,21:13:45.231,9.674,8.3,4699.7,44,
31.8.2026,21:13:45.440,8.365,3.9,4099.7,43,
31.8.2026,21:13:45.645,8.269,10.1,4099.7,71,
31.8.2026,21:13:45.851,13.649,20.0,4099.7,55,
31.8.2026,21:13:46.042,19.065,20.0,4099.7,55,
31.8.2026,21:13:46.252,14.855,18.9,4099.7,44,
31.8.2026,21:13:46.458,8.537,3.1,4699.7,44,
31.8.2026,21:13:46.665,8.658,7.4,4699.7,43,
31.8.2026,21:13:46.858,9.354,5.5,4699.7,44,
31.8.2026,21:13:47.064,9.277,9.4,4099.7,76,
31.8.2026,21:13:47.271,12.442,9.9,4299.7,76,
31.8.2026,21:13:47.478,17.787,24.1,4099.7,75,
31.8.2026,21:13:47.672,8.177,3.8,4699.7,76,
31.8.2026,21:13:47.877,10.454,13.0,4099.7,77,
31.8.2026,21:13:48.086,8.256,3.0,4099.7,66,
31.8.2026,21:13:48.278,8.266,2.4,4299.7,63,
31.8.2026,21:13:48.486,9.118,9.0,4699.7,50,
31.8.2026,21:13:48.692,8.190,5.6,4099.7,45,
31.8.2026,21:13:48.908,9.020,2.8,4699.7,49,
31.8.2026,21:13:49.115,7.989,5.1,4099.7,52,
31.8.2026,21:13:49.323,8.026,6.2,4099.7,46,
31.8.2026,21:13:49.532,8.175,11.3,4099.7,47,
31.8.2026,21:13:49.736,8.955,3.3,3699.8,49,
31.8.2026,21:13:49.943,8.484,3.2,4099.7,51,
31.8.2026,21:13:50.150,8.192,4.5,4699.7,51,
31.8.2026,21:13:50.342,8.032,8.6,4099.7,46,
31.8.2026,21:13:50.549,8.160,3.0,4699.7,46,
31.8.2026,21:13:50.756,9.134,5.5,4099.7,47,
31.8.2026,21:13:50.964,9.548,3.2,4699.7,44,
31.8.2026,21:13:51.154,7.923,6.4,4699.7,43,
31.8.2026,21:13:51.360,8.146,5.6,4099.7,45,
31.8.2026,21:13:51.570,8.459,3.8,4099.7,45,
31.8.2026,21:13:51.776,8.698,4.6,4699.7,44,
